Site Timezone,5.5,Elevation,405,Is Offshore,0,WRF Region,1,,,,
Longitude,76.921875,,,,,,,,,,
Latitude,20.42926025,,,,,,,,,,
Year,Month,Day,Hour,Minute,temperature at 100m (C),wind direction at 100m (deg),wind speed at 100m (m/s),air pressure at 100m (Pa),wind speed at 80m (m/s),temperature at 80m (C),wind direction at 80m (deg)
2014,11,9,11,30,26.32,50.53,4.66,95910,4.59,26.57,50.38
2014,11,9,12,30,27.52,55.97,5.93,95930,5.86,27.76,55.99
2014,11,9,13,30,28.2,50.85,6.12,95920,6.05,28.43,50.87
2014,11,9,14,30,28.76,53.67,6.24,95850,6.15,28.99,53.74
2014,11,9,15,30,28.76,51.23,5.89,95770,5.78,28.97,51.3
2014,11,9,16,30,28.6,60.61,5.44,95770,5.29,28.76,61.03
2014,11,9,17,30,28.47,69.02,5.6,95820,5.41,28.57,69.92
2014,11,9,18,30,27.72,96.61,5.4,95850,5.02,27.64,99.86
2014,11,9,19,30,26.63,41.57,3.29,95860,2.86,26.54,42.25
2014,11,9,20,30,24.72,12.34,2.96,95850,2.29,24.55,4.67
2014,11,9,21,30,23.91,64.65,3.22,95870,2.23,23.83,64.87
2014,11,9,22,30,23.48,66.23,3.69,95880,2.81,23.38,66.21
2014,11,9,23,30,22.85,78.64,5.33,95900,4.43,22.6,82.13
2014,11,10,0,30,22.73,73.68,5.82,95880,5.04,22.43,78.46
2014,11,10,1,30,23.2,74.87,5.34,95890,4.85,22.87,79.73
2014,11,10,2,30,23.35,85.88,5.54,95860,5.08,23.21,88.78
2014,11,10,3,30,22.82,82.64,5.13,95860,4.69,22.73,85.48
2014,11,10,4,30,22.07,70.62,4.56,95860,4.01,21.87,71.38
2014,11,10,5,30,20.61,59.73,2.85,95860,2.3,20.25,56.21
2014,11,10,6,30,20.06,50.54,2.14,95860,1.59,19.68,44.55
2014,11,10,7,30,19.52,46.53,1.79,95890,1.23,19.23,38.24
2014,11,10,8,30,21.11,52.99,1.41,95940,1.39,21.33,52.2
2014,11,10,9,30,23.41,57.25,1.73,95930,1.72,23.64,56.14
2014,11,10,10,30,25.81,87.32,2.2,95910,2.17,26.04,86.68
2014,11,10,11,30,26.83,53.06,2.66,95820,2.64,27.06,52.78
2014,11,10,12,30,27.77,43.93,2.17,95820,2.16,28.01,43.65
2014,11,10,13,30,28.4,45.19,2.31,95800,2.3,28.64,45.01
2014,11,10,14,30,28.74,36.06,2.4,95720,2.38,28.96,35.98
2014,11,10,15,30,28.83,26.62,2.46,95690,2.45,29.04,26.55
2014,11,10,16,30,28.69,31.16,2.8,95680,2.78,28.88,31.19
2014,11,10,17,30,28.53,47.57,3.22,95710,3.17,28.68,48.11
2014,11,10,18,30,28.27,57.98,3.1,95720,2.99,28.33,60.16
2014,11,10,19,30,27.29,16.52,3.41,95720,3.07,27.22,16.79
2014,11,10,20,30,26.24,12.52,4.1,95740,3.48,26.31,11.59
2014,11,10,21,30,25.23,16.65,3.46,95760,2.66,25.17,9.77
2014,11,10,22,30,24.24,43.52,2.71,95760,2.03,24.26,35.73
2014,11,10,23,30,24.31,89.87,3.65,95750,2.63,24.11,93.31
2014,11,11,0,30,24.89,103.09,5.43,95760,4.84,24.72,108.52
2014,11,11,1,30,25.42,122.36,4.9,95760,4.96,25.39,124.59
2014,11,11,2,30,24.6,150.76,4.16,95740,4.09,24.73,146.39
2014,11,11,3,30,23.72,193.23,3.7,95740,3.65,23.62,189.82
2014,11,11,4,30,22.3,223.65,2.85,95740,2.71,22.05,225.67
2014,11,11,5,30,21.19,238.31,1.3,95760,1.09,20.93,247.79
2014,11,11,6,30,21.29,267.58,1.4,95740,1.32,21.05,273
2014,11,11,7,30,21.08,307.47,0.43,95790,0.35,20.94,311.58
2014,11,11,8,30,23.11,138.15,0.19,95860,0.14,23.34,135.97
2014,11,11,9,30,25.25,102.48,2.62,95870,2.58,25.48,101.82
2014,11,11,10,30,26.61,99.98,2.11,95840,2.09,26.84,99.44
2014,11,11,11,30,27.19,9.59,0.36,95820,0.37,27.43,8.74
2014,11,11,12,30,28.22,13.85,1.02,95800,1.02,28.46,13.57
2014,11,11,13,30,28.89,23.96,1.53,95780,1.52,29.13,23.81
2014,11,11,14,30,29.28,39.63,1.2,95710,1.19,29.51,39.39
2014,11,11,15,30,29.39,28.39,1.74,95650,1.73,29.6,28.25
2014,11,11,16,30,29.27,48.03,2.4,95670,2.38,29.46,47.91
2014,11,11,17,30,28.99,26.99,3.77,95700,3.69,29.11,26.83
2014,11,11,18,30,28.09,16.46,5.33,95740,4.77,27.99,17.26
2014,11,11,19,30,27.46,24.53,5.58,95760,4.73,27.26,27.58
2014,11,11,20,30,26.72,48.12,4.62,95760,4.04,26.57,56.92
2014,11,11,21,30,26.33,63.25,5.75,95770,5.3,26.34,69.6
2014,11,11,22,30,26.07,64.3,6.82,95760,6.08,26.03,67.23
2014,11,11,23,30,25.65,80.19,7.14,95760,6.56,25.57,85.51
2014,11,12,0,30,25.67,78.47,6.35,95780,5.78,25.63,81.63
2014,11,12,1,30,25.48,91.97,4.85,95760,4.65,25.33,93.68
2014,11,12,2,30,25.59,103.17,4.01,95750,3.98,25.52,104.26
2014,11,12,3,30,25.07,114.32,3.61,95750,3.45,24.94,118.12
2014,11,12,4,30,24.7,110.04,2.17,95760,1.94,24.5,117.52
2014,11,12,5,30,23.84,95.52,3.18,95760,2.92,23.65,98.32
2014,11,12,6,30,23.36,96.77,3.16,95770,2.91,23.2,100.29
2014,11,12,7,30,23.42,96.22,2.6,95820,2.07,23.32,100.45
2014,11,12,8,30,25.11,75.5,2.6,95910,2.56,25.34,74.7
2014,11,12,9,30,26.7,74.4,3.93,95930,3.87,26.94,74.08
2014,11,12,10,30,27.84,86.03,5.07,95930,5.01,28.08,85.86
2014,11,12,11,30,28.55,100.37,1.97,95840,1.95,28.79,99.83
2014,11,12,12,30,29.28,81.86,2.12,95840,2.1,29.53,81.52
2014,11,12,13,30,29.77,61.57,2.21,95830,2.2,30,61.42
2014,11,12,14,30,29.94,67.83,1.99,95750,1.98,30.17,67.72
2014,11,12,15,30,29.93,55.22,2.26,95700,2.25,30.15,55.18
2014,11,12,16,30,29.72,56.18,2.52,95700,2.52,29.91,56.24
2014,11,12,17,30,29.49,61.48,2.2,95710,2.17,29.64,62.53
2014,11,12,18,30,29.18,78.82,3.04,95750,2.99,29.24,81.24
2014,11,12,19,30,28.95,75.44,3.46,95770,3.38,28.99,77.98
2014,11,12,20,30,28.38,76.59,3.59,95790,3.47,28.34,81.33
2014,11,12,21,30,27.3,58.99,3.38,95830,3.02,27.17,61.43
2014,11,12,22,30,27.32,79.05,3.84,95840,3.62,27.21,84.75
2014,11,12,23,30,26.43,78.91,3.96,95850,3.77,26.35,84.35
2014,11,13,0,30,26.52,83,4.39,95860,4.14,26.47,87.16
2014,11,13,1,30,26.49,85.56,4.87,95860,4.71,26.43,89.7
2014,11,13,2,30,26.32,93.42,4.53,95820,4.47,26.26,97.11
2014,11,13,3,30,26.05,92.04,4,95810,3.88,25.96,96.58
2014,11,13,4,30,24.78,85.9,4.33,95820,4.04,24.63,88.21
2014,11,13,5,30,24.13,94.33,4.83,95840,4.46,23.95,97.13
2014,11,13,6,30,23.55,82.26,4.34,95860,3.82,23.31,85.1
2014,11,13,7,30,23.28,91.26,4.46,95890,3.57,23.11,92.96
2014,11,13,8,30,24.86,88.3,3.38,95940,3.28,25.08,87.61
2014,11,13,9,30,26.95,100.28,3.34,95970,3.3,27.18,99.96
2014,11,13,10,30,28.21,92.23,3.88,95980,3.83,28.45,91.95
2014,11,13,11,30,28.08,77.99,5.08,95930,5.03,28.31,77.91
2014,11,13,12,30,28.8,78.54,5.86,95920,5.79,29.03,78.46
2014,11,13,13,30,29.09,80.62,5.63,95890,5.57,29.33,80.62
2014,11,13,14,30,29.29,84.17,5.49,95890,5.42,29.51,84.04
2014,11,13,15,30,29.44,80.79,5.11,95870,5.02,29.65,80.62
2014,11,13,16,30,29.22,73.41,5.18,95820,5.05,29.39,73.18
2014,11,13,17,30,28.96,86.1,5.82,95850,5.66,29.05,86.42
2014,11,13,18,30,28.49,93.44,7.65,95870,7.51,28.53,94.27
2014,11,13,19,30,28.26,91.66,7.66,95860,7.6,28.28,93.16
2014,11,13,20,30,27.88,89.45,6.97,95880,6.89,27.91,90.5
2014,11,13,21,30,27.77,95.63,6.3,95930,6.34,27.77,98.1
2014,11,13,22,30,27.56,96.58,6.24,95930,6.25,27.53,100
2014,11,13,23,30,27.34,98.66,5.94,95970,5.89,27.3,102.58
2014,11,14,0,30,26.32,84.19,5.1,95970,4.84,26.13,86.97
2014,11,14,1,30,24.79,79.48,4.71,95990,4.33,24.44,80.96
2014,11,14,2,30,23.86,78.65,5.05,95960,4.65,23.58,81.75
2014,11,14,3,30,24.04,81.48,5.64,95980,5.19,23.81,85.09
2014,11,14,4,30,24.24,79.04,5.83,95990,5.25,24.01,83.58
2014,11,14,5,30,23.76,80.24,5.87,96000,5.07,23.46,82.15
2014,11,14,6,30,22.94,92.8,6.08,96020,5.47,22.8,95.08
2014,11,14,7,30,22.03,99.52,4.8,96050,3.91,21.91,98.98
2014,11,14,8,30,23.71,104.21,2.25,96120,2.2,23.94,102.94
2014,11,14,9,30,26.42,151.67,2.77,96120,2.73,26.65,151.51
2014,11,14,10,30,27.65,158.55,2.24,96140,2.2,27.89,158.78
2014,11,14,11,30,28.01,62.78,2.75,96020,2.73,28.25,62.34
2014,11,14,12,30,28.71,67.54,3.79,96030,3.76,28.94,67.34
2014,11,14,13,30,28.64,73.25,2.84,96040,2.8,28.85,72.79
2014,11,14,14,30,28.69,87.26,2.67,95970,2.65,28.89,87.49
2014,11,14,15,30,28.22,120.84,4.11,95910,4.18,28.38,122.62
2014,11,14,16,30,27.16,161.56,3.42,95920,3.68,27.35,165.87
2014,11,14,17,30,27.59,116.66,0.9,95890,0.84,27.74,126.97
2014,11,14,18,30,27.76,72.41,0.75,95880,0.4,27.79,67.64
2014,11,14,19,30,25.52,287.3,5.04,95890,4.91,25.43,284.47
2014,11,14,20,30,26.28,304.77,3.62,95910,3.47,26.11,301.76
2014,11,14,21,30,26.17,306,2.24,95910,2.13,26.04,299.51
2014,11,14,22,30,25.89,311.14,1.85,95930,1.61,25.81,301.93
2014,11,14,23,30,25.65,328.36,2.5,95930,2.04,25.6,326.84
2014,11,15,0,30,25.32,323.84,2.27,95970,1.75,25.27,320.78
2014,11,15,1,30,24.99,328.01,0.79,95990,0.28,24.96,319.16
2014,11,15,2,30,24.63,11.87,0.94,95940,0.71,24.69,29.14
2014,11,15,3,30,24.44,340.53,0.73,95920,0.45,24.45,342.46
2014,11,15,4,30,24.31,227.09,1.72,95940,1.92,24.32,219.37
2014,11,15,5,30,24.08,199.01,4.43,95960,4.85,24.1,196.53
2014,11,15,6,30,24.47,208.42,4.87,95940,5.05,24.48,205.95
2014,11,15,7,30,23.66,233.85,5.77,95980,5.69,23.65,228.4
2014,11,15,8,30,23.3,246.64,4.75,96040,4.5,23.5,244.95
2014,11,15,9,30,24.95,272.45,3.58,96040,3.53,25.18,272.54
2014,11,15,10,30,26.1,289.21,2.71,96040,2.69,26.33,289.44
2014,11,15,11,30,26.58,10.08,2.33,95880,2.34,26.81,9.79
2014,11,15,12,30,27.83,11.37,2.28,95890,2.29,28.06,11.15
2014,11,15,13,30,28.43,41.69,0.84,95830,0.85,28.65,40.84
2014,11,15,14,30,28.72,3.63,0.65,95810,0.66,28.93,3.44
2014,11,15,15,30,28.78,73.57,0.53,95780,0.53,28.99,71.83
2014,11,15,16,30,28.66,20.59,1.37,95750,1.39,28.85,20.07
2014,11,15,17,30,28.52,10.98,2.41,95750,2.42,28.68,10.87
2014,11,15,18,30,28.39,18.6,2.74,95770,2.73,28.51,19.02
2014,11,15,19,30,28.13,33.69,2.92,95800,2.82,28.13,36.02
2014,11,15,20,30,28.09,43.81,1.91,95820,1.85,28.13,48.16
2014,11,15,21,30,27.72,64.56,1.63,95860,1.54,27.66,78.96
2014,11,15,22,30,27.56,105.66,2.24,95860,2.59,27.55,119.58
2014,11,15,23,30,27.58,98.25,2.37,95850,2.52,27.65,106.95
2014,11,16,0,30,27.16,83.48,2.63,95870,2.62,27.22,89.65
2014,11,16,1,30,26.45,89.51,2.25,95900,2.14,26.4,94.39
2014,11,16,2,30,26.68,138.75,1.18,95870,1.19,26.68,143.68
2014,11,16,3,30,26.3,178.53,1.88,95870,2.02,26.25,180.29
2014,11,16,4,30,25.78,212.61,2.14,95880,2.25,25.6,213.27
2014,11,16,5,30,23.8,296.04,4.29,95910,4.02,23.8,294.6
2014,11,16,6,30,22.64,298.9,4.43,95910,3.69,22.78,298.86
2014,11,16,7,30,21.93,300.35,4.01,95930,3.27,22.15,297.18
2014,11,16,8,30,23.03,313.35,3.77,95990,3.72,23.25,313.36
2014,11,16,9,30,24.5,327.11,3.13,95980,3.11,24.73,327.25
2014,11,16,10,30,26.14,330.66,2.49,95970,2.48,26.37,330.8
2014,11,16,11,30,27.02,29.82,2.25,95870,2.24,27.25,29.65
2014,11,16,12,30,27.67,358.85,2.13,95900,2.13,27.9,358.78
2014,11,16,13,30,27.94,322.92,3.13,95880,3.11,28.16,323.05
2014,11,16,14,30,27.99,325.62,2.74,95800,2.73,28.21,325.72
2014,11,16,15,30,28,324.79,2.63,95740,2.62,28.21,324.88
2014,11,16,16,30,27.75,312.76,3.14,95750,3.16,27.94,313.67
2014,11,16,17,30,27.42,299.38,2.46,95790,2.53,27.53,301.85
2014,11,16,18,30,27.5,274.06,2.25,95810,2.2,27.59,273.25
2014,11,16,19,30,27.49,271.13,2.6,95830,2.51,27.56,268.43
2014,11,16,20,30,27.36,264.22,2.9,95840,2.81,27.38,259.2
2014,11,16,21,30,25.96,112.09,2.74,95880,3.2,25.95,113.27
2014,11,16,22,30,26.24,93.94,1.29,95880,1.74,26.26,102.15
2014,11,16,23,30,25.68,39.48,2.04,95900,2.01,25.67,45.14
2014,11,17,0,30,24.48,51.04,3.49,95940,3.13,24.37,52.35
2014,11,17,1,30,25.42,72.84,3.81,95920,3.32,25.47,71.53
2014,11,17,2,30,24.15,70.55,4.2,95910,3.47,24.12,70.38
2014,11,17,3,30,23.12,67.32,3.38,95890,2.61,23.01,62.11
2014,11,17,4,30,21.92,8.48,1.6,95890,1.69,21.8,339.11
2014,11,17,5,30,21.34,14.07,1.71,95900,1.83,21.13,348.73
2014,11,17,6,30,21.07,39.39,0.93,95920,1.04,20.75,348.09
2014,11,17,7,30,21.5,96.33,1.4,95950,0.46,21.15,93.43
2014,11,17,8,30,23.1,97.43,1.73,96020,1.65,23.32,96.89
2014,11,17,9,30,25.25,75.53,3.68,96020,3.62,25.47,75.12
2014,11,17,10,30,26.7,72.07,4.25,96030,4.2,26.93,71.86
2014,11,17,11,30,27.33,72.77,4.07,95860,4.03,27.56,72.62
2014,11,17,12,30,28.09,65.02,3.75,95900,3.71,28.33,64.97
2014,11,17,13,30,28.51,67.78,3.26,95870,3.23,28.74,67.68
2014,11,17,14,30,28.77,52.82,2.71,95870,2.69,29,52.71
2014,11,17,15,30,28.72,41.76,3.28,95780,3.25,28.92,41.77
2014,11,17,16,30,28.63,58.29,2.94,95830,2.9,28.82,58.48
2014,11,17,17,30,28.51,68.86,2.56,95870,2.51,28.65,69.89
2014,11,17,18,30,28.38,90.25,2.98,95910,2.96,28.47,91.79
2014,11,17,19,30,28.2,94.85,2.49,95900,2.51,28.26,97.34
2014,11,17,20,30,27.93,118.64,2.47,95930,2.69,27.95,124.06
2014,11,17,21,30,26.45,84.77,3.77,95980,3.56,26.33,87.48
2014,11,17,22,30,26.08,76.54,4.84,95980,4.23,26.07,81.07
2014,11,17,23,30,25.83,110.59,4.3,96000,4.14,25.84,113.59
2014,11,18,0,30,25.93,137.63,3.82,96020,3.87,26,136.32
2014,11,18,1,30,25.34,140.49,3.06,96020,3.01,25.3,138.49
2014,11,18,2,30,24.78,127.17,3.29,96000,3.22,24.65,128.55
2014,11,18,3,30,23.77,108.14,3.92,96010,3.77,23.61,111.15
2014,11,18,4,30,24.14,118.41,4.41,96030,4.3,23.98,123.71
2014,11,18,5,30,24.37,121.55,4.29,96060,4.03,24.13,127.91
2014,11,18,6,30,22.95,103.49,3.12,96070,2.73,22.73,111.77
2014,11,18,7,30,22.13,86.31,2.96,96110,2.51,22.02,89.82
2014,11,18,8,30,22.74,58.16,2.81,96160,2.74,22.95,57.27
2014,11,18,9,30,24.44,61.78,3.8,96180,3.75,24.67,61.47
2014,11,18,10,30,26.08,64.07,4.13,96180,4.08,26.31,63.85
2014,11,18,11,30,26.76,58.08,3.2,96120,3.18,27,57.88
2014,11,18,12,30,27.63,58.33,3.55,96130,3.53,27.87,58.22
2014,11,18,13,30,28.19,58.49,3.08,96050,3.06,28.42,58.42
2014,11,18,14,30,28.52,55.65,3.26,96020,3.23,28.74,55.62
2014,11,18,15,30,28.54,62.23,2.86,95970,2.83,28.75,62.24
2014,11,18,16,30,28.41,58.45,2.63,95950,2.61,28.59,58.65
2014,11,18,17,30,28.2,60.13,3.19,95950,3.12,28.32,60.99
2014,11,18,18,30,28.09,68.26,3.1,95990,3.05,28.17,70.56
2014,11,18,19,30,27.88,91.81,2.38,95990,2.45,27.96,95.35
2014,11,18,20,30,27.53,112.57,2.64,96030,2.92,27.54,117.23
2014,11,18,21,30,26.97,150.59,5.83,96040,6.1,26.99,152.27
2014,11,18,22,30,23.14,46.82,3.02,96090,3.41,22.86,44.59
2014,11,18,23,30,25.27,92.38,2.74,96090,2.7,25.2,96.32
2014,11,19,0,30,25.07,109.55,3.05,96100,3.26,24.97,115.09
2014,11,19,1,30,24.61,110.18,4.29,96110,4.45,24.49,114.03
2014,11,19,2,30,23.42,99.38,6.04,96080,5.94,23.25,101.84
2014,11,19,3,30,23.84,98.94,8.01,96070,7.86,23.68,103.02
2014,11,19,4,30,24.05,98.5,8.36,96060,8.18,23.86,103.3
2014,11,19,5,30,23.7,92.28,7.76,96070,7.47,23.55,97.35
2014,11,19,6,30,22.82,85.94,6.93,96080,6.51,22.64,89.99
2014,11,19,7,30,21.4,89.28,5.79,96110,5.18,21.16,93.13
2014,11,19,8,30,21.52,87.97,3.28,96180,3.12,21.73,86.91
2014,11,19,9,30,23.73,79.32,3.97,96210,3.9,23.96,78.86
2014,11,19,10,30,25.31,65.71,4.03,96190,3.98,25.53,65.47
2014,11,19,11,30,25.83,46.53,2.44,96130,2.43,26.07,46.13
2014,11,19,12,30,26.96,39.81,2.96,96170,2.95,27.19,39.63
2014,11,19,13,30,27.53,31.97,3.06,96100,3.03,27.75,31.92
2014,11,19,14,30,27.77,36.61,3.48,96010,3.45,27.98,36.59
2014,11,19,15,30,27.78,37.14,3.25,95960,3.21,27.98,37.15
2014,11,19,16,30,27.63,30.87,3.23,95930,3.18,27.81,30.91
2014,11,19,17,30,27.39,19.21,3.3,95940,3.17,27.47,19.15
2014,11,19,18,30,27.16,24.06,2.46,95970,2.25,27.16,25.47
2014,11,19,19,30,27,16.57,1.35,95970,1.13,27.01,14.96
2014,11,19,20,30,25.04,330.96,3.24,96010,2.86,24.89,319.23
2014,11,19,21,30,24.25,21.18,3.02,96040,2.37,24.22,7.67
2014,11,19,22,30,23.72,67.89,2.71,96030,1.8,23.52,62.74
2014,11,19,23,30,23.3,79.02,2.75,96010,2.03,23.18,83.25
2014,11,20,0,30,23.09,85.33,2.67,96020,2.11,23,93.18
2014,11,20,1,30,22.96,85.81,2.45,96040,2.02,22.9,93.63
2014,11,20,2,30,22.35,76.62,2.64,96020,2.31,22.29,79.65
2014,11,20,3,30,21.65,62.2,2.21,96030,1.84,21.45,61.45
2014,11,20,4,30,21.02,63.25,2.43,96030,2.04,20.78,64.62
2014,11,20,5,30,20.64,84.08,2.85,96020,2.55,20.43,86.25
2014,11,20,6,30,20.95,105.52,3.27,96010,3.03,20.78,110.26
2014,11,20,7,30,21.49,105.56,4.12,96040,4.12,21.38,111.89
2014,11,20,8,30,21.37,106.76,4.05,96130,3.32,21.29,110.61
2014,11,20,9,30,22.71,85.93,3.36,96170,3.31,22.93,85.62
2014,11,20,10,30,24.1,71.3,3.68,96180,3.65,24.33,71.07
2014,11,20,11,30,25.59,44.91,2.27,96050,2.27,25.83,44.47
2014,11,20,12,30,26.67,36.01,2.02,96030,2.02,26.9,35.88
2014,11,20,13,30,27.26,12.45,2.08,96030,2.07,27.48,12.5
2014,11,20,14,30,27.47,4.59,2.33,95950,2.32,27.68,4.66
2014,11,20,15,30,27.38,1.29,3.18,95850,3.14,27.59,1.37
2014,11,20,16,30,27.25,14.15,3.03,95830,2.99,27.42,14.66
2014,11,20,17,30,26.99,16.55,2.8,95840,2.67,27.08,17.43
2014,11,20,18,30,26.8,31.57,2.31,95870,2.12,26.84,35.07
2014,11,20,19,30,26.72,28.82,1.5,95860,1.34,26.78,32.16
2014,11,20,20,30,25.23,348.62,2.87,95910,2.4,25.12,345.79
2014,11,20,21,30,24.47,354.01,3.12,95950,2.56,24.37,339.11
2014,11,20,22,30,23.72,40.17,2.08,95970,1.42,23.74,24.88
2014,11,20,23,30,23.5,78.07,2.49,95970,1.64,23.47,77.55
2014,11,21,0,30,23.38,83.75,2.65,95980,1.92,23.22,83.35
2014,11,21,1,30,23.05,97.84,2.29,96000,1.81,22.87,102.79
2014,11,21,2,30,23.01,105.97,2.54,95980,2.31,22.91,113.08
2014,11,21,3,30,22.96,99.45,2.64,95950,2.52,22.88,105.54
2014,11,21,4,30,22.45,95.9,2.89,95950,2.81,22.4,101.79
2014,11,21,5,30,22.09,92.06,3.19,95970,3.06,22,95.21
2014,11,21,6,30,21.67,79.41,2.78,95970,2.57,21.46,81.31
2014,11,21,7,30,20.18,64.4,2.55,96010,2.25,19.77,63.98
2014,11,21,8,30,19.88,52.94,1.7,96070,1.41,19.96,40.47
2014,11,21,9,30,21.7,66.8,1.26,96100,1.23,21.92,65.43
2014,11,21,10,30,24.08,55,1.62,96080,1.6,24.31,54.18
2014,11,21,11,30,26.04,344.95,1.91,96000,1.9,26.26,345.07
2014,11,21,12,30,27.02,345.01,2.18,96010,2.16,27.25,345.23
2014,11,21,13,30,27.6,349.67,2.15,95990,2.13,27.82,349.83
2014,11,21,14,30,27.75,348.62,2.74,95810,2.71,27.98,348.67
2014,11,21,15,30,27.77,352.39,2.78,95740,2.75,27.97,352.44
2014,11,21,16,30,27.67,353.49,2.37,95760,2.32,27.85,353.61
2014,11,21,17,30,27.4,7.99,2.27,95760,2.1,27.46,8.82
2014,11,21,18,30,27.19,32.84,2.04,95770,1.85,27.23,36.78
2014,11,21,19,30,26.53,15.5,3.51,95750,3.05,26.48,16.41
2014,11,21,20,30,25.38,13.38,1.94,95790,1.35,25.51,6.24
2014,11,21,21,30,24.63,14.1,0.43,95830,0.21,24.81,273.78
2014,11,21,22,30,24.28,85.51,1.4,95860,1.04,24.45,101.51
2014,11,21,23,30,24.03,72.68,2.11,95850,1.44,24.08,80.41
2014,11,22,0,30,23.72,57.93,2.05,95860,1.34,23.67,54.75
2014,11,22,1,30,23.68,74.85,1.99,95890,1.25,23.49,68.89
2014,11,22,2,30,23.76,104.09,2.16,95860,1.53,23.54,107.69
2014,11,22,3,30,22.99,93.82,1.43,95850,1.07,22.87,99.29
2014,11,22,4,30,22.49,86.21,1.35,95840,1.17,22.36,85.89
2014,11,22,5,30,22.29,95.02,0.9,95810,0.76,22.07,95.03
2014,11,22,6,30,22.06,62.83,0.63,95800,0.55,21.76,54.03
2014,11,22,7,30,20.6,24.12,1.34,95820,1.33,20.29,24.51
2014,11,22,8,30,20.6,76.51,1.03,95890,1.01,20.81,72.72
2014,11,22,9,30,23.07,54.99,1.22,95930,1.23,23.3,53.48
2014,11,22,10,30,25.24,37.17,1.26,95920,1.28,25.47,36.4
2014,11,22,11,30,25.67,356.02,2.31,95890,2.29,25.9,356.12
2014,11,22,12,30,26.7,353.58,2.26,95850,2.24,26.94,353.79
2014,11,22,13,30,27.25,329.25,1.76,95760,1.74,27.47,329.45
2014,11,22,14,30,27.47,331.2,1.73,95690,1.72,27.69,331.37
2014,11,22,15,30,27.48,337.99,2.06,95660,2.05,27.69,338.13
2014,11,22,16,30,27.34,0.07,2.13,95670,2.1,27.53,0.43
2014,11,22,17,30,27.08,7.91,2.16,95690,2.06,27.18,8.74
2014,11,22,18,30,26.81,38.77,1.43,95720,1.3,26.85,44.75
2014,11,22,19,30,26.66,59.14,1.3,95730,1.15,26.72,68.37
2014,11,22,20,30,26.53,59.42,1.01,95780,0.82,26.58,77.51
2014,11,22,21,30,25.92,359.2,0.86,95820,0.47,25.96,355.85
2014,11,22,22,30,25.45,340.79,0.54,95830,0.3,25.53,306.56
2014,11,22,23,30,24.61,11.94,1.69,95840,1.39,24.65,12.36
2014,11,23,0,30,23.78,33.42,0.63,95870,0.32,23.86,39.01
2014,11,23,1,30,23.25,56.08,1.03,95890,0.85,23.27,50.98
2014,11,23,2,30,22.96,76.39,1.23,95850,0.98,22.81,71.71
2014,11,23,3,30,22.47,92.72,1.89,95840,1.62,22.29,94.05
2014,11,23,4,30,22.32,86.55,1.66,95830,1.37,22.21,89.25
2014,11,23,5,30,21.31,20.5,0.36,95840,0.2,21.15,336.09
2014,11,23,6,30,19.8,288.98,0.89,95850,1.05,19.61,276.68
2014,11,23,7,30,19.22,279.8,1.36,95900,1.49,18.98,272.3
2014,11,23,8,30,19.43,321.16,0.94,95970,0.94,19.66,321.66
2014,11,23,9,30,21.82,9.64,0.9,96000,0.92,22.05,9.13
2014,11,23,10,30,24.28,35.32,1.56,96000,1.56,24.51,34.62
2014,11,23,11,30,26.12,6.85,1.91,95940,1.92,26.35,6.78
2014,11,23,12,30,26.93,13.16,1.51,95900,1.51,27.16,13.43
2014,11,23,13,30,27.37,9.37,1.86,95870,1.86,27.6,9.53
2014,11,23,14,30,27.55,8.5,1.77,95800,1.76,27.77,8.64
2014,11,23,15,30,27.52,11.36,2.12,95750,2.11,27.73,11.59
2014,11,23,16,30,27.36,20.58,2.33,95740,2.32,27.54,21.22
2014,11,23,17,30,27.09,28.53,2.27,95740,2.23,27.2,30.17
2014,11,23,18,30,26.81,35.32,2.25,95790,2.13,26.84,38.99
2014,11,23,19,30,26.64,41.09,2.45,95820,2.31,26.66,45.38
2014,11,23,20,30,26.62,64.55,1.96,95860,1.91,26.65,72.03
2014,11,23,21,30,25.54,21.24,1.96,95910,1.66,25.49,25.21
2014,11,23,22,30,25.53,12.02,1.78,95920,1.23,25.45,7.88
2014,11,23,23,30,24.46,357.1,3.31,95900,2.71,24.39,344.73
2014,11,24,0,30,22.79,10.55,2.73,95930,2.17,22.81,2.9
2014,11,24,1,30,21.71,101.47,1.71,95950,1.75,21.68,108.26
2014,11,24,2,30,22.45,157.63,0.99,95900,0.76,22.26,180.67
2014,11,24,3,30,21.86,163.57,0.4,95880,0.42,21.68,186.21
2014,11,24,4,30,21.49,229.31,0.83,95890,0.92,21.28,236
2014,11,24,5,30,20.43,275.19,0.58,95910,0.69,20.18,274.05
2014,11,24,6,30,19.61,270.38,1.3,95920,1.4,19.28,271.95
2014,11,24,7,30,18.3,318.59,1.14,95950,1.04,17.98,317.88
2014,11,24,8,30,19.04,67.68,1.21,96040,1.21,19.26,67.01
2014,11,24,9,30,21.72,29.08,1.34,96050,1.35,21.95,28.26
2014,11,24,10,30,23.95,30.69,1.9,96060,1.9,24.19,30.1
2014,11,24,11,30,25.74,31.8,2.58,96030,2.58,25.98,31.52
2014,11,24,12,30,26.75,33.11,2.49,96020,2.48,26.98,32.93
2014,11,24,13,30,27.41,29.22,2.5,96010,2.49,27.64,29.12
2014,11,24,14,30,27.6,26.76,2.89,95900,2.87,27.82,26.7
